Date,Close,Volume,MA7,MA21,MA60,MACD,EMA
2013-04-17,57.542857999999995,236264000,60.728368,62.47741480952374,63.78400004999996,-1.0652809578584694,58.61727460042522
2013-04-18,56.007141000000004,166574800,60.01551057142858,62.05265299999993,63.51561904999996,-1.3778637492475738,56.87718553347508
2013-04-19,55.790001000000004,152318600,59.09387814285715,61.6339456666666,63.221619066666634,-1.6243174829643579,56.1523958444917
2013-04-22,56.952858,107480100,58.366123285714295,61.266190666666596,63.09821436666663,-1.7063673533565478,56.68603728149723
2013-04-23,58.01857,166059600,57.883061571428584,60.88673476190469,63.017857199999966,-1.6663925355921805,57.57439242716574
2013-04-24,57.922855000000006,242412800,57.58938757142859,60.49136042857136,62.91221429999996,-1.6236947601875116,57.80670080905525
2013-04-25,58.34,96209400,57.22489757142859,60.13244880952374,62.79342863333329,-1.5385272496102758,58.16223360301842
2013-04-26,59.599998,191024400,57.51877471428573,59.89516990476183,62.699071449999956,-1.3539488564183273,59.12074320100614
2013-04-29,61.445713,160081600,58.2957135714286,59.809863666666594,62.63866666666662,-1.046937316036022,60.67072306700205
2013-04-30,63.254284,172884600,59.362039714285736,59.90421728571422,62.61285713333329,-0.6504424053712654,62.39309702233402
2013-05-01,62.755714000000005,126727300,60.191019142857165,59.96884314285707,62.60564283333329,-0.37210011817290933,62.63484167411135
2013-05-02,63.645714,105457100,60.99489685714288,60.06088399999992,62.57630946666662,-0.0788939435378424,63.30875655803712
2013-05-03,64.28286,90325200,61.90346900000002,60.212312761904684,62.558761866666615,0.20247959667180737,63.95815885267904
2013-05-06,65.815712,124160400,62.971427857142885,60.46748276190469,62.540880849999944,0.5427445577210293,65.19652761755968
2013-05-07,65.522858,120938300,63.817550714285744,60.68823114285707,62.50202371666661,0.7798088841005182,65.41408120585322
2013-05-08,66.262856,118149500,64.50571400000004,60.93897938095231,62.463714116666615,1.0156206170866184,65.97993106861774
2013-05-09,65.252853,99621900,64.7912238571429,61.082380571428494,62.437214049999945,1.1083044343608108,65.49521235620591
2013-05-10,64.709999,83713000,65.07040742857147,61.20918328571421,62.40378546666661,1.125021861775231,64.97173678540197
2013-05-13,64.96285999999999,79237200,65.25857114285718,61.37884319047612,62.375571199999946,1.145451118700926,64.96581892846733
2013-05-14,63.408573,111779500,65.13367300000004,61.542176523809445,62.33676168333328,1.0245097518238993,63.92765497615577
2013-05-15,61.264286,185403400,64.48346928571432,61.5599315714285,62.26261878333328,0.7471488711611016,62.15207565871859
2013-05-16,62.082859,150801000,63.992040857142904,61.77612209523803,62.22864261666662,0.5865853138478343,62.10593121957286
2013-05-17,61.894287,106976100,63.36795957142862,62.05646238095231,62.198166433333284,0.43906981985674776,61.964835073190955
2013-05-20,63.275715000000005,112894600,63.08551128571433,62.412924952380884,62.17940454999995,0.42862783961672335,62.83875502439699
2013-05-21,62.80857099999999,114005500,62.81387871428576,62.69176842857136,62.17192838333328,0.3783165598491891,62.81863234146565
2013-05-22,63.049999,110759600,62.540612857142904,62.93136028571422,62.15378548333328,0.35383722789678274,62.97287678048855
2013-05-23,63.162856999999995,88255300,62.505510571428616,63.18088419047612,62.147999799999944,0.33962455831151317,63.09953026016285
2013-05-24,63.592856999999995,69041700,62.83816357142861,63.43102023809518,62.156928349999944,0.35890621781307885,63.428414753387614
2013-05-28,63.062858999999996,96536300,62.97816357142862,63.59591838095232,62.18304739999995,0.3276599799125748,63.18471091779586
2013-05-29,63.564285,82644100,63.21673471428575,63.69680276190469,62.24233313333328,0.33943050431178534,63.43776030593195
2013-05-30,64.511429,88379900,63.39326528571433,63.756666809523736,62.29099983333329,0.4203143440741002,64.15353943531066
2013-05-31,64.247147,96075700,63.59877614285718,63.82768742857136,62.348309433333284,0.457818685733443,64.21594447843688
2013-06-03,64.388573,93088100,63.79000100000004,63.863061666666596,62.396261833333284,0.4932633725643285,64.33103015947896
2013-06-04,64.187141,73182200,63.936327285714334,63.85850361904755,62.438142749999955,0.4993474769097901,64.23510405315965
2013-06-05,63.587143000000005,72647400,63.935511000000055,63.752381285714215,62.45538086666662,0.45057211438165723,63.80313001771989
2013-06-06,62.637142000000004,104233500,63.874694285714334,63.614966238095164,62.47926181666663,0.3314567268546682,63.025804672573294
2013-06-07,63.115715,101133900,63.810612857142914,63.4651023809523,62.511309466666624,0.27252424881150716,63.08574489085777
2013-06-10,62.69857,112538300,63.55163300000005,63.34346985714278,62.52652374999995,0.18997639171446679,62.82762829695258
2013-06-11,62.514286,71528100,63.30408142857148,63.23891209523803,62.512095166666626,0.10843920425255504,62.618733432317526
2013-06-12,61.741428000000006,66306800,62.925917857142906,63.0855105714285,62.456071316666616,-0.0183210301968586,62.03386314410585
2013-06-13,62.279999,71458100,62.653469000000044,63.03176895238089,62.41195231666662,-0.07446935140962552,62.19795371470195
2013-06-14,61.435715,67966500,62.34612214285719,63.039932238095176,62.359499983333286,-0.18495205587229435,61.68979457156732
2013-06-17,61.714287,64853600,62.214285714285765,63.02238119047612,62.31014288333328,-0.2471853571722349,61.70612285718911
2013-06-18,61.681427,48756400,62.00938742857147,63.01224499999993,62.238380933333275,-0.29574756712810313,61.68965895239637
2013-06-19,60.42856999999999,77735000,61.68510171428575,62.876666666666594,62.14176183333328,-0.4303560262734152,60.84893298413212
2013-06-20,59.548573,89327700,61.26142842857147,62.7214286666666,62.03628564999995,-0.6011056971756901,59.982026328044036
2013-06-21,59.07143000000001,120279600,60.880000142857185,62.53197299999992,61.94442856666661,-0.7660924083846581,59.37496210934802
2013-06-24,57.505714000000005,120186500,60.19795942857148,62.262585238095156,61.84890473333327,-1.0115139311268848,58.128796703116016
2013-06-25,57.51857,78540700,59.63836728571433,61.97333347619038,61.78633326666661,-1.1912426949173636,57.721978901038675
2013-06-26,56.867142,91931000,58.94591800000005,61.67829933333325,61.71080944999994,-1.3704418304579775,57.152087633679564
2013-06-27,56.254284,84311500,58.1706118571429,61.33020404761898,61.61983324999994,-1.5441075704504783,56.55355187789319
2013-06-28,56.647144,144629100,57.630408142857185,60.955714285714215,61.545571383333275,-1.631236322637406,56.6159466259644
2013-07-01,58.459998999999996,97763400,57.47489757142862,60.68013580952373,61.51228566666661,-1.5363034610541462,57.84531487532146
2013-07-02,59.784286,117466300,57.576734142857184,60.46088404761898,61.493904733333274,-1.3387829248475924,59.13796229177382
2013-07-03,60.114284999999995,60232200,57.949387142857184,60.26693852380946,61.47919043333328,-1.142450242379148,59.788844097257936
2013-07-05,59.631428,68506200,58.251224000000036,60.07857114285707,61.435690433333285,-1.014125580865418,59.68390003241931
2013-07-08,59.292857999999995,74534600,58.59775485714289,59.91931952380945,61.38978569999995,-0.9290365129126812,59.42320534413977
2013-07-09,60.335712,88146100,59.180816000000036,59.78693842857136,61.37204753333329,-0.7685967995481846,60.03154311471326
2013-07-10,60.104286,70351400,59.67469342857146,59.66340109523803,61.374142749999955,-0.652597855995495,60.080038371571085
2013-07-11,61.041428,81573100,60.04346900000003,59.59326499999993,61.37664271666662,-0.479523401585368,60.7209647905237
2013-07-12,60.93,69890800,60.20714242857146,59.5546255714285,61.43309508333329,-0.34734768019617235,60.86032159684123
2013-07-15,61.062858999999996,60479300,60.342653000000034,59.496666523809445,61.51735704999996,-0.22923473501123937,60.995346532280415
2013-07-16,61.457142000000005,54134500,60.60346928571432,59.497686857142774,61.61180939999996,-0.10263188646646881,61.30321017742681
2013-07-17,61.472857999999995,49747600,60.91489785714288,59.48619023809516,61.687142733333296,-0.0010183906664664732,61.41630872580893
2013-07-18,61.68,54719700,61.106939000000025,59.48612228571421,61.748166566666626,0.09512864646159613,61.592102908602975
2013-07-19,60.707142000000005,67180400,61.19306128571431,59.49938761904754,61.79457134999996,0.09176826121810677,61.00212896953433
2013-07-22,60.901428,51949100,61.17306128571431,59.5638092857142,61.83726181666663,0.10358795879285054,60.934994989844775
2013-07-23,59.855713,92348900,61.01959171428574,59.60115609523801,61.84152373333329,0.028250670479209816,60.21547366328159
2013-07-24,62.93,147984200,61.28632614285716,59.85945542857135,61.86626184999996,0.2141416529274025,62.025157887760535
2013-07-25,62.64285699999999,57373400,61.45571400000002,60.10346909523802,61.85607139999995,0.3344367243331945,62.43695729592017
2013-07-26,62.998573,50038100,61.673673285714315,60.395441999999925,61.86011904999995,0.453249493806112,62.81136776530673
2013-07-29,63.970001,62014400,62.00081628571432,60.76285709523801,61.865523833333285,0.6186628808170695,63.583789921768904
2013-07-30,64.760002,77355600,62.57979628571432,61.14918366666658,61.87347619999995,0.8042291263941621,64.3679313072563
2013-07-31,64.647141,80739400,63.11489814285718,61.443809476190395,61.85400001666662,0.9314476937686749,64.55407110241877
2013-08-01,65.239998,51562700,63.884081714285756,61.7036052857142,61.849285683333285,1.0677984373121703,65.01135570080625
2013-08-02,66.077141,68695900,64.33367328571434,61.98755080952372,61.84619043333329,1.2292372014361206,65.72187923360208
2013-08-05,67.064285,79713900,64.96530585714291,62.341496380952286,61.87638096666662,1.4204578887190635,66.6168164112007
2013-08-06,66.464287,83714400,65.4604078571429,62.68299299999991,61.90561909999995,1.5062244133309832,66.51513013706689
2013-08-07,66.425713,74714500,65.81122385714289,62.97299304761896,61.92999998333328,1.5531783246254847,66.45551871235563
2013-08-08,65.858574,63944300,65.96816271428575,63.24700676190467,61.97083333333328,1.5270240047507002,66.05755557078521
2013-08-09,64.921425,66716300,66.00734614285717,63.43176852380944,62.03178564999995,1.4143729365094657,65.30013519026174
2013-08-12,66.76571700000001,91108500,66.22530600000003,63.70965980952372,62.10983328333328,1.4571173679489746,66.27718973008724
2013-08-13,69.938568,220485300,66.77693842857147,64.13231261904754,62.24390463333328,1.7271046221723196,68.71810857669574
2013-08-14,71.214287,189093100,67.3697958571429,64.5969385714285,62.37621416666661,2.0207171405391335,70.38222752556526
2013-08-15,71.129997,122573500,68.03632585714288,65.05680233333325,62.51490459999994,2.221003334070076,70.88074050852175
2013-08-16,71.761429,90576500,68.79857100000004,65.5368703809523,62.66009509999994,2.4029825060817416,71.46786616950726
2013-08-19,72.534286,127629600,69.75224414285718,66.10006771428563,62.81628558333328,2.5798264686214054,72.17881272316909
2013-08-20,71.581429,89672100,70.70367328571432,66.60863919047611,62.94942844999994,2.612968603631657,71.78055690772304
2013-08-21,71.76571700000001,83969900,71.41795900000002,67.17578223809517,63.09447608333328,2.623858204079582,71.77066363590768
2013-08-22,71.851425,61051900,71.6912242857143,67.60061199999993,63.23259508333328,2.6093254874781167,71.82450454530256
2013-08-23,71.574287,55682900,71.74265285714287,68.0259181904761,63.350309383333276,2.546095735924837,71.65769284843418
2013-08-26,71.852859,82741400,71.84591885714288,68.44755085714277,63.477071249999945,2.4897636079596737,71.78780361614473
2013-08-27,69.798569,106047200,71.5655102857143,68.72510171428564,63.56723784999994,2.253380843121903,70.46164720538157
2013-08-28,70.128571,76902000,71.22183671428573,68.98074785714277,63.666261683333275,2.0688259895300263,70.23959640179385
2013-08-29,70.242859,59914400,71.03061242857144,69.24721061904754,63.777190283333276,1.909772330977404,70.24177146726461
2013-08-30,69.602859,68074300,70.72163271428573,69.45496590476183,63.893285566666606,1.7123398335833997,69.81582982242153
2013-09-03,69.79714200000001,82982200,70.42816371428573,69.63210880952373,64.00464268333327,1.553640732971985,69.80337127414052
2013-09-04,71.24143199999999,86258200,70.38061300000001,69.8310205714285,64.14702371666661,1.5268123154604325,70.7620784247135
2013-09-05,70.752853,59091900,70.22346928571429,70.03523799999992,64.2843331666666,1.449418431623812,70.75592814157118
2013-09-06,71.174286,89881400,70.4200002857143,70.26136052380944,64.4415474666666,1.4058831369735714,71.03483338052372
2013-09-09,72.309998,85171800,70.73163271428574,70.5685711904761,64.6087141166666,1.4463507937021092,71.88494312684124
2013-09-10,70.66285699999999,185798900,70.79163242857145,70.84197271428563,64.7624998166666,1.3301779114789838,71.07021904228041
2013-09-11,66.815712,224674100,70.3934685714286,70.84435342857134,64.84752356666661,0.9171061927181512,68.23388101409347
2013-09-12,67.52714499999999,101012800,70.06918328571432,70.72952376190467,64.94495219999995,0.6397755756400301,67.76272367136448
2013-09-13,66.414284,74708900,69.37959071428574,70.5009521904761,65.04471409999994,0.3264277288027415,66.86376389045482
2013-09-16,64.302856,135926700,68.45816257142859,70.17585023809515,65.12395214999994,-0.09122551953926461,65.15649196348494
2013-09-17,65.045715,99845200,67.58265242857145,69.85605433333325,65.22352356666661,-0.35814776399288917,65.08264065449498
2013-09-18,66.382858,114215500,66.73591814285717,69.5631291904761,65.37147596666661,-0.4565268368995845,65.94945221816499
2013-09-19,67.471428,101135300,66.27999971428575,69.36741485714276,65.53735693333327,-0.4415644505896097,66.96410273938834
2013-09-20,66.772858,174825700,66.27387771428575,69.12965966666658,65.70245219999994,-0.4805360482641703,66.83660624646278
2013-09-23,70.091431,190526700,66.6402042857143,69.04585042857134,65.9330713166666,-0.24086387396322095,69.0064894154876
2013-09-24,69.871429,91086100,67.13408214285717,68.96476195238087,66.15347606666658,-0.0678916488453325,69.58311580516254
2013-09-25,68.790001,79239300,67.77510285714288,68.81891157142849,66.32564276666659,-0.017866114417500967,69.05437260172084
2013-09-26,69.459999,59305400,68.4057148571429,68.8027891904761,66.48690464999991,0.07497838631466891,69.32479020057362
2013-09-27,68.964287,57010100,68.77449042857147,68.74734709523801,66.63440468333324,0.10732139258369955,69.08445473352454
2013-09-30,68.10714,65039100,68.86530642857147,68.64564619047611,66.77566654999991,0.0630619528720473,68.43291157784152
2013-10-01,69.708572,88470900,69.28469414285718,68.65068014285706,66.94926178333326,0.1554166031786508,69.28335185928051
2013-10-02,69.937141,72296000,69.26265271428575,68.65734676190468,67.10928559999992,0.2442365222410956,69.71921128642684
2013-10-03,69.058571,80688300,69.14653014285717,68.55340099999992,67.25852368333325,0.24095612596299532,69.27878442880895
2013-10-04,69.004288,64717100,69.1771425714286,68.47013599999993,67.39123801666658,0.23130980974613635,69.09578680960298
2013-10-07,69.678574,78073100,69.2083675714286,68.39891161904754,67.53704758333325,0.27490532414493885,69.484311603201
2013-10-08,68.705711,72729300,69.17142814285717,68.22727890476183,67.66442844999992,0.22832124823571576,68.96524453440033
2013-10-09,69.512856,75431300,69.37224471428574,68.17251695238089,67.79869034999992,0.25360941850608754,69.3303188448001
2013-10-10,69.94856999999999,69650700,69.40653014285716,68.3217006666666,67.93995221666657,0.30528975439891326,69.74248628160002
2013-10-11,70.40142800000001,66934700,69.47285685714289,68.45857128571421,68.0853093499999,0.37842637603651497,70.18178076053334
2013-10-14,70.862854,65474500,69.73061157142858,68.67040795238088,68.25457121666658,0.4682234997982988,70.63582958684445
2013-10-15,71.239998,80018400,70.04999871428573,69.00074804761898,68.42688071666657,0.5633270459997135,71.03860852894815
2013-10-16,71.58714300000001,62775300,70.32265142857145,69.31224461904756,68.6224045499999,0.6591111628662958,71.40429817631606
2013-10-17,72.071426,63398300,70.80346785714286,69.58312880952374,68.7747616499999,0.7652767154020665,71.84905005877202
2013-10-18,72.69856999999999,72635500,71.25856985714286,69.83204033333327,68.94235686666657,0.8897623252367453,72.41539668625734
2013-10-21,74.480003,99526700,71.90591742857143,70.19904723809516,69.13371403333323,1.1192626376264059,73.79180089541912
2013-10-22,74.267143,133515900,72.45816242857143,70.3978906666666,69.30533306666658,1.2693351617807878,74.10869563180637
2013-10-23,74.994286,78430800,73.048367,70.64183623809517,69.47590446666658,1.4304536935695467,74.69908921060212
2013-10-24,75.987144,96191200,73.7265307142857,70.98455733333326,69.66490451666657,1.6195870323818866,75.55779240353404
2013-10-25,75.137146,84448000,74.233674,71.2548976666666,69.82985698333323,1.6815054896880213,75.27736146784468
2013-10-28,75.697144,137610200,74.75163371428572,71.57550990476183,69.99019036666657,1.7555268459218354,75.55721648928156
2013-10-29,73.811432,158951800,74.910614,71.84714285714279,70.10264281666656,1.6430876280122817,74.39336016309385
2013-10-30,74.985718,88540900,74.98285899999999,72.09843552380944,70.24466666666656,1.629944806305403,74.78826538769795
2013-10-31,74.671425,68924100,75.04061357142857,72.32387761904754,70.3820951999999,1.5760010497413646,74.71037179589932
2013-11-01,74.290001,68722500,74.94000142857142,72.57299333333324,70.52261898333323,1.4853503132632682,74.4301245986331
2013-11-04,75.25,61156900,74.83469514285714,72.8704081904761,70.6947618999999,1.473981698657596,74.97670819954436
2013-11-05,75.064285,66303300,74.82428642857143,73.12687061904752,70.83307136666657,1.4334622811886248,75.03509273318146
2013-11-06,74.41714499999999,55843900,74.64142942857143,73.39884366666656,70.90771431666658,1.3337568456320525,74.62312757772715
2013-11-07,73.21285999999999,65655100,74.55591914285715,73.57503433333324,70.94102386666658,1.1443722293911804,73.68294919257572
2013-11-08,74.36571500000001,69829200,74.46734728571428,73.78537457142846,70.99495249999991,1.0749183260822832,74.13812639752524
2013-11-11,74.150002,56863100,74.39285828571428,73.963878095238,71.03476204999991,0.991045219398714,74.14604346584174
2013-11-12,74.28714000000001,51069200,74.39244957142857,74.12693933333324,71.06397628333325,0.9249784917585941,74.24010782194726
2013-11-13,74.37571700000001,49305200,74.26755200000001,74.27625928571418,71.11054774999992,0.8697417163020162,74.3305139406491
2013-11-14,75.451431,70604800,74.32285857142857,74.46027299999989,71.17197631666659,0.902365393572552,75.07779198021636
2013-11-15,74.998573,79480100,74.4059197142857,74.59966095238084,71.22442878333325,0.8815164650761744,75.02497932673879
2013-11-18,74.089996,61236000,74.53122485714286,74.66591933333322,71.26635726666657,0.7826569882052041,74.40165710891293
2013-11-19,74.221428,52234700,74.51061242857143,74.65360623809514,71.30583341666657,0.7067684178108493,74.28150436963764
2013-11-20,73.571426,48479200,74.42795871428572,74.62047685714276,71.3687143666666,0.5874052097623803,73.80811878987922
2013-11-21,74.44856999999999,65506700,74.45102014285715,74.59449038095228,71.44071434999992,0.5571645496814313,74.23508626329307
2013-11-22,74.257141,55931400,74.43408071428573,74.51210928571419,71.50761904999992,0.5118515821647662,74.2497894210977
2013-11-25,74.82,57327900,74.34387628571429,74.49700709523799,71.59457139999992,0.515417335013467,74.62992980703257
2013-11-26,76.199997,100345700,74.51550828571429,74.52095247619037,71.7012856499999,0.622422542678251,75.67664126901086
2013-11-27,77.994286,90862100,75.073264,74.7201359999999,71.81383321666658,0.8422995596695984,77.22173775633695
2013-11-29,79.438568,79531900,75.81856971428572,74.93217647619038,71.95859513333325,1.1201823992600168,78.69962458544565
2013-12-02,78.747147,118136200,76.55795842857144,75.12625847619039,72.08480948333323,1.2699751729882252,78.73130619514855
2013-12-03,80.902855,112742000,77.47999914285717,75.44115628571419,72.22802376666658,1.544826840079054,80.17900539838286
2013-12-04,80.714287,94452400,78.4024485714286,75.70136042857133,72.3955475999999,1.727519139611033,80.53585979946095
2013-12-05,81.128571,111895000,79.30367300000002,75.99013595238087,72.63409524999992,1.8840156001214723,80.93100059982031
2013-12-06,80.002853,86088100,79.84693814285717,76.25612204761896,72.84202371666657,1.8953556588028277,80.31223553327344
2013-12-09,80.918571,80123400,80.26469314285717,76.62306066666658,73.08376183333324,1.9556895539670762,80.71645917775781
2013-12-10,80.792854,69567400,80.4581625714286,76.92911490476182,73.35859513333324,1.9706439328137861,80.76738905925261
2013-12-11,80.194283,89929700,80.66489628571432,77.21693780952371,73.61107126666657,1.9121535926391289,80.3853183530842
2013-12-12,80.077141,65572500,80.54693714285716,77.49265214285705,73.83930931666656,1.8351922425001703,80.17986678436141
